initial_money,initial_annual_cost,initial_age,scenario,pension_start_age,initial_pension_nominal_annual,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
20000,800,30,B,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9044,0.8858,0.8692,0.8498,0.8286,0.8106,0.7922,0.7712,0.7545999999999999,0.736,0.7182,0.7,0.6848000000000001,0.6724,0.6574,0.6436,0.6334,0.6224000000000001,0.6112,0.6024,0.5928,0.585,0.5742,0.5656,0.5586,0.5516,0.5462,0.54,0.5344,0.5282,0.5216000000000001,0.5172,0.5112,0.5044,0.49939999999999996,0.495,0.48960000000000004,0.48640000000000005,0.4828,0.4796
20000,800,30,C,60,78.65088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9044,0.8858,0.8692,0.8498,0.8286,0.8106,0.7922,0.7712,0.7545999999999999,0.736,0.7202,0.7063999999999999,0.6904,0.6798,0.6682,0.657,0.6452,0.6364000000000001,0.6288,0.618,0.6093999999999999,0.6046,0.597,0.5912,0.5822,0.5744,0.5678000000000001,0.5609999999999999,0.5569999999999999,0.5522,0.5488,0.5444,0.5398000000000001,0.5364,0.5329999999999999,0.5282,0.5244,0.5207999999999999,0.5174000000000001,0.5144
20000,800,30,D,65,103.488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9044,0.8858,0.8692,0.8498,0.8286,0.8106,0.7922,0.7712,0.7545999999999999,0.736,0.7182,0.7,0.6848000000000001,0.6724,0.6574,0.6464,0.6376,0.6295999999999999,0.6195999999999999,0.612,0.6053999999999999,0.5984,0.5928,0.585,0.5778,0.5711999999999999,0.5648,0.5588,0.5548,0.5512,0.5482,0.5446,0.5398000000000001,0.5362,0.5324,0.528,0.5246,0.5216000000000001,0.5184,0.5164
20000,800,30,E,60,52.29408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.985,0.9764,0.9668,0.951,0.9344,0.915,0.8994,0.8808,0.8632,0.8442000000000001,0.8240000000000001,0.8094,0.7912,0.773,0.7558,0.7402,0.7236,0.7096,0.694,0.6838,0.6716,0.6586000000000001,0.6482,0.6392,0.6288,0.6184000000000001,0.6122000000000001,0.6048,0.5978,0.5904,0.5833999999999999,0.5756,0.5682,0.5624,0.5562,0.554,0.5478000000000001,0.5429999999999999,0.5396000000000001,0.5346,0.5312,0.526,0.5227999999999999,0.5194,0.5154000000000001
20000,800,30,F,65,68.808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.985,0.9764,0.9668,0.951,0.9344,0.915,0.8994,0.8808,0.8632,0.8442000000000001,0.8240000000000001,0.8094,0.7912,0.773,0.7558,0.7388,0.7226,0.7048,0.6896,0.6772,0.6636,0.653,0.642,0.6335999999999999,0.6235999999999999,0.6152,0.61,0.6018,0.5958,0.5886,0.581,0.5728,0.567,0.5608,0.5552,0.5532,0.5476,0.5426,0.5394,0.5354,0.5312,0.527,0.523,0.5202,0.5172
20000,800,30,G,65,38.208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.985,0.9764,0.9668,0.951,0.9344,0.915,0.8994,0.8808,0.8632,0.8442000000000001,0.8240000000000001,0.8094,0.7912,0.773,0.7558,0.7388,0.7226,0.7048,0.6896,0.6772,0.6624,0.6516,0.6402,0.6302,0.6204000000000001,0.6128,0.6053999999999999,0.5973999999999999,0.5892,0.581,0.573,0.5651999999999999,0.5591999999999999,0.5536,0.5496,0.5438000000000001,0.5398000000000001,0.5346,0.5298,0.5252,0.5204,0.5167999999999999,0.5124,0.5084,0.504
20000,800,40,A,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9044,0.8858,0.8692,0.8498,0.8286,0.8106,0.7922,0.7712,0.7545999999999999,0.736,0.7178,0.6992,0.6836,0.6712,0.656,0.6414,0.6312,0.6202,0.6092,0.6004,0.5904,0.5806,0.5698,0.5616,0.5554,0.5496,0.5422,0.5364,0.53,0.5238,0.5178,0.512,0.505,0.4998,0.49439999999999995,0.48960000000000004,0.486,0.48240000000000005,0.4786,0.474
20000,800,40,B,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9048,0.8872,0.8708,0.852,0.832,0.8122,0.7956,0.7758,0.7604,0.7416,0.7234,0.7068,0.6892,0.6764,0.6619999999999999,0.6488,0.6366,0.627,0.6155999999999999,0.6058,0.5966,0.589,0.5780000000000001,0.5694,0.5608,0.5556,0.5488,0.5432,0.5378000000000001,0.5312,0.5262,0.5206,0.5156000000000001,0.5098,0.503,0.49839999999999995,0.4942,0.48919999999999997,0.48619999999999997,0.48360000000000003
20000,800,40,C,60,99.44448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9072,0.8928,0.8786,0.8624,0.847,0.8296,0.815,0.8022,0.7858,0.7722,0.757,0.7422,0.7288,0.716,0.7036,0.6921999999999999,0.6816,0.6719999999999999,0.6626000000000001,0.6542,0.6436,0.6326,0.6238,0.6174,0.6115999999999999,0.6062000000000001,0.6018,0.5962000000000001,0.5900000000000001,0.5818,0.5754,0.5708,0.5676,0.5638000000000001,0.5588,0.5549999999999999,0.5502,0.5469999999999999,0.5436000000000001,0.5412
20000,800,40,D,65,130.848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9048,0.8872,0.8708,0.852,0.832,0.815,0.8046,0.7872,0.7734,0.7608,0.7476,0.7336,0.7203999999999999,0.7086,0.6966,0.6854,0.6764,0.6676,0.6602,0.651,0.6406000000000001,0.6312,0.6232,0.6168,0.6108,0.606,0.6012,0.5973999999999999,0.5920000000000001,0.5866,0.5788,0.5740000000000001,0.5698,0.567,0.563,0.5589999999999999,0.5552,0.5514,0.5478000000000001,0.5458000000000001
20000,800,40,E,60,80.83968000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.985,0.9764,0.9668,0.951,0.9344,0.9174,0.9018,0.8872,0.8722,0.8553999999999999,0.839,0.8216,0.8109999999999999,0.7922,0.7798,0.7644,0.7514000000000001,0.736,0.722,0.7094,0.6968,0.6856,0.6768000000000001,0.6664,0.6552,0.6456,0.636,0.6286,0.6206,0.6132,0.6072,0.601,0.5956,0.5880000000000001,0.5813999999999999,0.5758,0.5720000000000001,0.5671999999999999,0.5628,0.5589999999999999,0.5532,0.5496,0.5458000000000001,0.5426,0.5384
20000,800,40,F,65,106.368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.985,0.9764,0.9668,0.951,0.9344,0.915,0.8994,0.8808,0.8632,0.8442000000000001,0.8266,0.8140000000000001,0.7988,0.7846,0.7702,0.7565999999999999,0.7424,0.7286,0.716,0.7021999999999999,0.6921999999999999,0.6816,0.6738,0.663,0.654,0.644,0.6337999999999999,0.6264000000000001,0.6192,0.613,0.6078,0.6022000000000001,0.5966,0.5916,0.5840000000000001,0.5766,0.5736,0.5684,0.5648,0.5609999999999999,0.5571999999999999,0.5522,0.5474,0.5449999999999999,0.5434
20000,800,40,G,65,85.968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.985,0.9764,0.9668,0.951,0.9344,0.915,0.8994,0.8808,0.8632,0.8442000000000001,0.8264,0.813,0.7974,0.7826,0.766,0.7536,0.738,0.7242,0.71,0.6961999999999999,0.685,0.6759999999999999,0.6644,0.6542,0.6442,0.634,0.6244000000000001,0.6184000000000001,0.6112,0.6064,0.5988,0.5916,0.5864,0.5782,0.5706,0.5671999999999999,0.562,0.5588,0.5548,0.5506,0.5454,0.5418000000000001,0.5382,0.5342,0.532
20000,800,50,A,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9044,0.8858,0.8692,0.8498,0.8286,0.8106,0.7922,0.7712,0.7545999999999999,0.736,0.7178,0.6992,0.6836,0.6712,0.656,0.6414,0.6312,0.6202,0.6092,0.6004,0.5904,0.5806,0.5698,0.5616,0.5554,0.5496,0.5422,0.5364,0.53,0.5238,0.5178,0.512,0.505,0.4998,0.49439999999999995,0.48960000000000004,0.486,0.48240000000000005,0.4786,0.474
20000,800,50,B,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9944,0.991,0.9834,0.9746,0.9632000000000001,0.9468,0.9299999999999999,0.9096,0.8934,0.8756,0.857,0.838,0.819,0.8028,0.7824,0.7646,0.7492,0.73,0.7136,0.6946,0.6828000000000001,0.6699999999999999,0.655,0.6417999999999999,0.6324000000000001,0.6204000000000001,0.611,0.604,0.5944,0.5856,0.575,0.5662,0.5586,0.5538000000000001,0.5472,0.5424,0.5362,0.5304,0.5242,0.5206,0.5147999999999999,0.5078,0.5038,0.4992,0.49439999999999995,0.49039999999999995,0.48839999999999995
20000,800,50,C,60,120.23808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.9978,0.9936,0.9906,0.9846,0.9782,0.9696,0.9582,0.944,0.9294,0.9162,0.9028,0.8888,0.8762,0.862,0.8468,0.8348,0.8202,0.8049999999999999,0.7938000000000001,0.783,0.7714,0.7598,0.7508,0.737,0.7256,0.7123999999999999,0.7032,0.6956,0.6868000000000001,0.6788000000000001,0.6688000000000001,0.6642,0.6557999999999999,0.6476,0.6426000000000001,0.6377999999999999,0.632,0.6258,0.622,0.6162000000000001,0.6118,0.605,0.6024,0.5998,0.5953999999999999,0.5916,0.5860000000000001
20000,800,50,D,65,158.208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9944,0.991,0.9848,0.9786,0.9716,0.9616,0.9486,0.9362,0.9216,0.9077999999999999,0.8956,0.8835999999999999,0.87,0.8573999999999999,0.8426,0.8298,0.8184,0.8028,0.7926,0.7826,0.772,0.7605999999999999,0.7502,0.7394000000000001,0.7298,0.7178,0.7076,0.6990000000000001,0.692,0.6859999999999999,0.6782,0.6712,0.6646000000000001,0.659,0.653,0.6468,0.6417999999999999,0.636,0.632,0.628,0.622,0.619,0.6148,0.6104,0.607,0.6032,0.6008
20000,800,50,E,60,109.38528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9988,0.9978,0.994,0.9906,0.9852,0.9784,0.9708,0.9596,0.9454,0.9306,0.9166,0.9032,0.889,0.8756,0.8626,0.8468,0.835,0.8194,0.8038,0.7918000000000001,0.7812,0.7694,0.7572,0.7474000000000001,0.7338,0.7222,0.7106,0.7006,0.6926,0.6826,0.6748000000000001,0.6659999999999999,0.6584,0.6524,0.6454,0.6388,0.632,0.6268,0.6214,0.6164000000000001,0.6108,0.6056,0.602,0.5978,0.5942000000000001,0.5902000000000001,0.585,0.5818
20000,800,50,F,65,143.928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.9864,0.9814,0.9728,0.9644,0.9512,0.9378,0.923,0.91,0.8972,0.8848,0.87,0.8578,0.8434,0.8298,0.8176,0.8018000000000001,0.7918000000000001,0.7807999999999999,0.77,0.7584,0.7476,0.7372000000000001,0.7266,0.7146,0.7024,0.6968,0.6892,0.6816,0.6732,0.6659999999999999,0.6602,0.654,0.646,0.6396,0.6348,0.6298,0.6248,0.62,0.6144000000000001,0.611,0.6073999999999999,0.6038,0.6008,0.5978,0.5928
20000,800,50,G,65,133.728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.9864,0.9806,0.9724,0.9628,0.9496,0.9362,0.922,0.9072,0.8948,0.8818,0.8666,0.8533999999999999,0.8398,0.8254,0.812,0.7972,0.786,0.7747999999999999,0.7634,0.7525999999999999,0.7412000000000001,0.7294,0.7176,0.7032,0.6966,0.6901999999999999,0.6824,0.6724,0.6648000000000001,0.6577999999999999,0.6497999999999999,0.6428,0.6368,0.6326,0.6246,0.6208,0.6168,0.6113999999999999,0.6066,0.6026,0.5996,0.5953999999999999,0.591,0.5871999999999999,0.5826
20000,800,60,A,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9982,0.9942,0.9902,0.9822,0.9722,0.9596,0.943,0.9236,0.9044,0.8858,0.8692,0.8498,0.8286,0.8106,0.7922,0.7712,0.7545999999999999,0.736,0.7178,0.6992,0.6836,0.6712,0.656,0.6414,0.6312,0.6202,0.6092,0.6004,0.5904,0.5806,0.5698,0.5616,0.5554,0.5496,0.5422,0.5364,0.53,0.5238,0.5178,0.512,0.505,0.4998,0.49439999999999995,0.48960000000000004,0.486,0.48240000000000005,0.4786,0.474
20000,800,60,B,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9988,0.996,0.992,0.985,0.9764,0.9668,0.951,0.9344,0.915,0.8994,0.8808,0.8632,0.8442000000000001,0.8240000000000001,0.8094,0.7912,0.773,0.7558,0.7388,0.7226,0.7048,0.6896,0.6772,0.6612,0.6508,0.6388,0.6274,0.6172,0.61,0.6008,0.5932,0.5828,0.5740000000000001,0.5666,0.5589999999999999,0.5528,0.548,0.5426,0.5378000000000001,0.532,0.5267999999999999,0.5226,0.517,0.5105999999999999,0.506,0.502,0.49960000000000004,0.4942
20000,800,60,C,60,141.03168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9992,0.9986,0.997,0.9932,0.9894,0.9862,0.9804,0.9724,0.9644,0.9524,0.9436,0.9316,0.9194,0.9092,0.8956,0.8834,0.872,0.8598,0.8492,0.8384,0.8274,0.8196,0.8094,0.7992,0.7898000000000001,0.7827999999999999,0.7744,0.766,0.7564,0.7485999999999999,0.7405999999999999,0.7323999999999999,0.7256,0.7174,0.7116,0.7050000000000001,0.6990000000000001,0.6944,0.6896,0.6854,0.6796,0.6738,0.669,0.6636,0.6616,0.6564,0.653
20000,800,60,D,65,185.56799999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.9986,0.9974,0.994,0.9902,0.9872,0.9818,0.9752,0.9678,0.959,0.9486,0.9386,0.9276,0.9176,0.9064,0.8946000000000001,0.8828,0.873,0.8632,0.852,0.8426,0.8328,0.8244,0.8164,0.8092,0.8016,0.7938000000000001,0.786,0.7786,0.7716000000000001,0.7628,0.7545999999999999,0.7464,0.7408,0.7338,0.7296,0.7252000000000001,0.7192000000000001,0.7142,0.7094,0.7044,0.7,0.6974,0.6936,0.6896,0.6856,0.6816
20000,800,60,E,60,137.93088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9992,0.9986,0.997,0.9932,0.989,0.9858,0.9798,0.9718,0.9636,0.951,0.942,0.9299999999999999,0.9176,0.9064,0.8934,0.8802,0.8696,0.8582,0.8464,0.835,0.8248,0.8166,0.8062,0.796,0.7874,0.78,0.771,0.7614,0.7528,0.7445999999999999,0.736,0.7274,0.7196,0.714,0.7070000000000001,0.7012,0.6950000000000001,0.6910000000000001,0.6858,0.6796,0.6738,0.6678,0.6652,0.6599999999999999,0.6554,0.6517999999999999,0.6477999999999999
20000,800,60,F,65,181.488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9992,0.9986,0.9972,0.9938,0.9902,0.9866,0.981,0.9748,0.9674,0.9564,0.9458,0.9368,0.9254,0.9154,0.903,0.8914,0.8804,0.8702,0.8596,0.849,0.8394,0.8291999999999999,0.8222,0.8142,0.8056,0.7974,0.7894,0.7822,0.775,0.7664,0.7572,0.7505999999999999,0.7416,0.7342,0.7298,0.7252000000000001,0.7208,0.7136,0.7081999999999999,0.7032,0.698,0.6956,0.6914,0.687,0.6838,0.6778,0.6746
20000,800,60,G,65,181.488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9992,0.9986,0.9972,0.9938,0.9902,0.9866,0.981,0.9748,0.9674,0.9564,0.9458,0.9368,0.9254,0.9154,0.903,0.8914,0.8804,0.8702,0.8596,0.849,0.8394,0.8291999999999999,0.8222,0.8142,0.8056,0.7974,0.7894,0.7822,0.775,0.7664,0.7572,0.7505999999999999,0.7416,0.7342,0.7298,0.7252000000000001,0.7208,0.7136,0.7081999999999999,0.7032,0.698,0.6956,0.6914,0.687,0.6838,0.6778,0.6746
